id,ARRAY_PARTITION_FACTOR,INIT_INTERVAL_HOR,INIT_INTERVAL_VER,ACCELERATOR_1_UNCERTAINTY,DATA_MOVER_CLOCK,ACCELERATOR_2_CLOCK,UNROLL_FACTOR_VER,ACCELERATOR_2_UNCERTAINTY,ACCELERATOR_1_CLOCK,UNROLL_FACTOR_HOR,state,time
1385,15,1,1,23.591032060762696,1,1,2,86.10890076989597,1,1,OK,99226.0
1386,15,1,1,27.657609983338904,1,3,2,79.55016203048784,1,1,ERROR,inf
1388,11,1,1,27.657609983338904,1,3,2,87.41994200775343,1,1,OK,127206.0
1389,15,1,1,19.41408454257833,1,1,2,86.10890076989597,2,1,ERROR,inf
1390,15,1,1,18.898550787756236,1,1,2,86.10890076989597,1,1,OK,99234.0
1391,15,1,1,27.657609983338904,0,1,2,74.06562186587882,1,1,ERROR,inf
1392,15,1,1,24.54783064082749,0,1,2,82.09928490813688,1,1,ERROR,inf
3932,12,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,175946.0
1395,14,1,1,27.657609983338904,0,1,2,86.10890076989597,2,1,ERROR,inf
1396,15,1,1,27.657609983338904,1,0,2,86.22799883614034,0,1,ERROR,inf
1397,10,1,1,27.657609983338904,1,1,2,89.98175061411307,1,1,OK,176138.0
1399,15,1,1,27.657609983338904,2,1,2,94.63747704320954,1,1,ERROR,inf
1400,7,1,1,31.553515792877683,0,2,2,86.10890076989597,1,1,ERROR,inf
1404,10,1,1,14.121170307561655,1,1,2,86.10890076989597,1,1,OK,175920.0
1406,15,1,1,27.657609983338904,2,1,2,95.6495330762253,2,1,OK,140492.0
1408,15,1,1,29.974788693749847,3,1,2,86.10890076989597,1,1,ERROR,inf
1409,2,3,2,54.43244224085557,2,1,2,52.73007742489679,0,2,ERROR,inf
3683,11,1,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
1411,15,1,1,30.14729851239985,1,1,2,86.10890076989597,1,1,OK,99304.0
1412,7,1,1,33.02319673554101,1,1,2,85.81583387088409,0,1,ERROR,inf
2148,15,1,1,27.657609983338904,2,2,2,86.10890076989597,1,1,ERROR,inf
1414,15,2,1,27.657609983338904,1,1,2,89.92707250414398,1,1,OK,184632.0
1415,15,1,1,15.480514854266625,1,1,2,79.73228120213443,1,1,OK,99242.0
1416,15,1,1,34.35261153959743,2,2,2,86.10890076989597,1,1,ERROR,inf
1417,14,1,1,33.94169775845974,1,3,2,86.10890076989597,0,1,ERROR,inf
1418,15,1,1,24.818559055664352,3,1,2,86.10890076989597,1,1,ERROR,inf
1420,15,1,1,27.657609983338904,1,1,2,87.71256403526243,1,1,OK,99400.0
1421,15,1,1,27.657609983338904,2,2,2,85.96285181826708,1,1,ERROR,inf
1422,15,1,1,21.959633235723157,1,3,2,95.76296726569326,3,1,ERROR,inf
1423,15,1,1,17.278940949083115,1,1,2,86.10890076989597,1,1,OK,99304.0
4186,15,1,2,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
1425,2,4,2,54.43345327548834,2,1,2,52.729684796410936,0,2,ERROR,inf
1427,9,1,1,46.56694497475025,1,1,2,96.97959974025551,1,1,ERROR,inf
1428,9,1,1,27.657609983338904,1,1,2,99.76453466438903,0,1,ERROR,inf
1429,12,1,1,30.712078027210232,1,1,2,99.7787370950382,1,1,OK,175938.0
1430,15,1,1,18.328834526245107,1,0,2,86.10890076989597,1,1,OK,99230.0
1432,11,1,1,17.38193320802772,1,1,2,86.10890076989597,1,1,OK,175938.0
1433,13,1,1,24.005704650111316,3,1,2,86.10890076989597,1,1,ERROR,inf
1434,15,1,1,27.657609983338904,0,2,2,86.10890076989597,3,1,ERROR,inf
3724,14,1,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
1436,12,1,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
1437,15,1,1,27.657609983338904,1,1,2,98.07744559086628,2,1,ERROR,inf
1438,8,1,1,17.645552871248853,0,0,2,94.38972856158675,0,1,ERROR,inf
1439,15,1,1,27.657609983338904,1,1,2,67.62759922843577,1,1,OK,99300.0
1441,2,8,2,54.4357281034121,2,1,2,52.72880138231777,0,2,ERROR,inf
1442,15,1,1,27.657609983338904,1,1,2,89.63551675616473,1,1,OK,99146.0
1443,15,1,1,27.657609983338904,3,1,2,88.7469827196217,1,1,ERROR,inf
1444,15,1,1,27.657609983338904,1,1,2,86.84323399477536,0,1,ERROR,inf
1445,15,1,1,32.66035037361331,1,1,2,86.10890076989597,3,1,ERROR,inf
1446,15,1,1,27.657609983338904,0,1,2,73.26434670672246,1,1,ERROR,inf
1447,11,1,1,24.73709191273311,1,1,2,97.43594978517523,1,1,OK,175970.0
1448,15,1,1,27.657609983338904,1,1,2,86.96281267885068,1,1,OK,99124.0
1449,15,1,1,29.799328583793354,1,1,2,89.16639929761536,1,1,OK,99230.0
1450,15,2,1,27.657609983338904,1,1,2,78.0227509591653,2,1,ERROR,inf
1451,15,1,1,27.657609983338904,1,1,2,76.36183654627555,1,1,OK,99250.0
1452,15,1,1,43.8379035689136,1,1,2,86.10890076989597,1,1,OK,99274.0
1453,15,1,1,11.976304504150978,1,1,2,86.10890076989597,1,1,ERROR,inf
1455,11,1,1,31.639482576089545,0,1,2,86.10890076989597,1,1,ERROR,inf
3726,15,1,1,27.657609983338904,2,1,2,86.10890076989597,3,1,ERROR,inf
1457,2,6,2,54.43496982743752,2,1,2,52.72909585368215,0,2,ERROR,inf
1458,15,1,1,27.657609983338904,1,1,2,69.41581655853524,1,1,OK,99266.0
1459,15,1,2,34.72588116972452,1,1,2,86.10890076989597,1,1,OK,99228.0
1460,15,1,1,21.875171938224717,0,1,2,97.81110266430888,1,1,ERROR,inf
1461,15,1,2,23.956680528768306,1,2,2,86.10890076989597,1,1,OK,127140.0
2678,13,1,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
1463,15,1,1,19.472855005418676,1,1,2,86.10890076989597,0,1,ERROR,inf
1465,15,1,1,28.306090331509125,3,3,2,86.10890076989597,2,1,ERROR,inf
1466,15,1,1,35.3851971930753,1,1,2,96.31781478953178,3,1,ERROR,inf
4435,15,1,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
1468,15,1,1,26.925471821709774,1,1,2,86.10890076989597,1,1,OK,99412.0
3406,15,1,1,27.657609983338904,3,1,2,86.10890076989597,3,1,ERROR,inf
1470,15,1,1,16.36581013994328,1,2,2,66.51438556289015,1,1,OK,127100.0
1473,2,3,2,54.433263706494685,2,1,2,52.729758414252025,0,2,ERROR,inf
1474,15,2,1,35.37103270547153,3,1,2,96.10346671641095,0,1,ERROR,inf
1475,15,1,1,27.657609983338904,1,1,2,83.98623976552379,1,1,OK,99298.0
1476,15,1,1,27.657609983338904,1,1,2,97.61403583411496,1,1,OK,99326.0
1478,14,1,1,27.657609983338904,3,3,2,86.10890076989597,1,1,ERROR,inf
1479,15,1,1,25.89860795878408,1,1,2,86.10890076989597,1,1,OK,99376.0
1480,12,1,1,32.74230132234026,2,2,2,87.62775664338315,1,1,ERROR,inf
1481,15,1,1,27.657609983338904,1,1,2,97.98574715464238,0,1,ERROR,inf
1482,15,1,1,34.73780316541308,1,1,2,86.10890076989597,1,1,OK,99156.0
1483,15,1,1,27.657609983338904,3,1,2,96.85500154558126,1,1,ERROR,inf
4418,13,1,2,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,175992.0
1485,10,1,1,27.657609983338904,0,3,2,91.53164691582575,3,1,ERROR,inf
4083,14,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
1487,15,1,1,15.640467058915803,1,3,2,86.10890076989597,1,1,ERROR,inf
1488,15,1,1,18.935303254013345,1,1,2,86.10890076989597,3,1,ERROR,inf
1489,2,4,2,54.433832413475635,2,1,2,52.72953756072874,0,2,ERROR,inf
1490,14,1,1,27.657609983338904,1,1,2,79.02686421796416,1,1,ERROR,inf
1491,15,1,1,28.010150778348823,1,1,2,86.10890076989597,3,1,ERROR,inf
1493,12,1,1,19.518073890510507,1,1,2,86.10890076989597,1,1,OK,175964.0
1494,15,1,1,27.657609983338904,3,1,2,93.8031995093477,1,1,ERROR,inf
1495,13,1,1,19.262712889016026,0,1,2,86.10890076989597,3,1,ERROR,inf
4403,7,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
1497,15,1,1,27.657609983338904,2,1,2,95.97778132268142,1,1,ERROR,inf
1499,15,1,1,32.45439026938527,1,1,2,83.25841537438502,3,1,ERROR,inf
1500,15,2,1,26.46108584552909,3,1,2,86.10890076989597,1,1,ERROR,inf
1501,11,3,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,279064.0
1502,15,1,1,44.5281987326036,1,1,2,86.10890076989597,1,1,OK,99312.0
1504,15,1,1,27.657609983338904,3,3,2,79.86884329189252,2,1,ERROR,inf
1505,2,8,2,54.43511200418276,2,1,2,52.72904064030133,0,2,ERROR,inf
4204,11,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
1507,15,1,1,27.657609983338904,1,1,2,35.65068927226791,1,1,OK,99280.0
1508,15,1,1,93.58692125020595,1,1,2,86.10890076989597,3,1,ERROR,inf
1509,15,1,1,27.657609983338904,1,1,1,44.32096926639959,1,1,OK,99238.0
1510,8,1,1,27.657609983338904,1,1,2,9.347689101155254,1,2,TIMEOUT,inf
4326,3,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,432320.0
1513,3,1,1,27.657609983338904,1,1,2,7.899314581419425,1,1,OK,432042.0
1514,15,1,6,27.657609983338904,1,1,2,31.262859880565053,1,1,OK,261246.0
1515,15,1,1,27.657609983338904,1,2,2,2.0209432862713483,1,1,OK,127062.0
1517,15,1,1,75.7109486136997,1,1,2,71.99039152193004,1,1,OK,99280.0
4381,15,1,1,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,99294.0
1519,15,1,1,27.657609983338904,1,2,2,5.26520940709908,1,1,OK,127058.0
1520,15,1,1,27.657609983338904,1,1,2,15.589183561078436,1,1,OK,99234.0
1521,15,1,1,50.177998887981914,1,1,2,37.54506615421012,1,1,OK,99388.0
1522,15,1,1,27.657609983338904,1,1,2,44.07040035170821,1,1,OK,99128.0
4298,1,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,1286314.0
1524,15,1,1,27.657609983338904,3,1,2,44.90515803427222,1,1,ERROR,inf
1527,15,1,3,27.657609983338904,1,2,1,86.10890076989597,1,1,OK,371244.0
1528,15,1,1,27.657609983338904,1,1,2,77.40919238123523,1,1,OK,99426.0
4384,15,1,2,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,99338.0
1531,15,1,1,67.40380358213979,1,1,2,86.10890076989597,1,1,OK,99464.0
1532,15,1,1,27.657609983338904,1,1,2,21.878981687585895,1,1,OK,99230.0
4402,15,1,5,27.657609983338904,1,1,2,86.10890076989597,1,1,ERROR,inf
4355,15,2,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,184798.0
1536,15,1,1,27.657609983338904,0,1,2,75.87551079805229,1,1,ERROR,inf
1537,2,6,2,54.434685473947056,2,1,2,52.7292062804438,0,2,ERROR,inf
3437,15,14,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611720.0
4349,1,1,1,27.657609983338904,1,1,2,86.10890076989597,1,2,ERROR,inf
1541,15,1,1,27.657609983338904,1,1,2,83.1748340102646,1,1,OK,99386.0
1544,15,1,1,27.657609983338904,2,1,2,86.10890076989597,2,1,OK,140420.0
4438,14,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,ERROR,inf
4431,4,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,346852.0
1548,8,1,1,27.657609983338904,1,3,2,97.02669852350225,1,1,ERROR,inf
1552,15,1,1,27.657609983338904,1,2,2,27.675225941371686,1,1,OK,127050.0
1553,2,3,2,54.433725780916696,2,1,2,52.72957897076438,0,2,ERROR,inf
1555,15,1,3,91.12892855028501,1,1,2,86.10890076989597,1,1,OK,133330.0
3847,1,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
1557,1,2,1,27.657609983338904,1,1,2,86.10890076989597,1,2,ERROR,inf
1558,15,15,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611854.0
1559,15,1,1,27.657609983338904,1,1,2,28.768792458483016,0,1,ERROR,inf
4301,2,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,688352.0
3455,15,1,1,27.657609983338904,3,3,2,86.10890076989597,1,1,ERROR,inf
4447,7,1,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,261336.0
1563,15,1,1,27.657609983338904,1,2,2,49.735973937481745,1,1,OK,127120.0
4448,15,1,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
1565,15,16,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
1571,15,5,1,10.14468437167798,1,1,2,86.10890076989597,1,1,OK,440966.0
1572,4,1,1,27.657609983338904,1,0,2,37.199900366349816,1,1,OK,297932.0
1573,15,1,1,5.293287348026121,1,1,2,72.57978506317413,1,1,OK,99232.0
1574,1,1,1,92.46121177270564,1,1,2,86.10890076989597,1,1,OK,1286264.0
1575,15,1,1,45.20190661033306,1,3,2,86.10890076989597,1,1,ERROR,inf
1576,5,2,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
1578,1,1,1,95.88376715689759,1,1,2,98.56383352087434,1,1,OK,1286334.0
1579,15,1,1,55.84847707785379,1,1,2,86.10890076989597,0,1,ERROR,inf
1583,15,1,1,54.996773869785265,1,1,2,16.083496150731513,1,2,TIMEOUT,inf
1584,13,1,1,27.657609983338904,1,1,2,44.57642638659565,1,1,OK,175972.0
1585,2,4,2,54.43404567859349,2,1,2,52.72945474065751,0,2,ERROR,inf
4069,15,1,2,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
1587,15,6,1,47.68138151154113,1,1,2,86.10890076989597,1,1,ERROR,inf
3796,15,1,11,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,474924.0
4350,15,5,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,440982.0
1591,15,1,1,27.657609983338904,1,0,2,6.289885092967706,1,1,OK,99160.0
1592,15,1,1,24.754659781206477,1,3,2,86.10890076989597,3,1,ERROR,inf
1596,15,1,15,27.657609983338904,1,1,2,46.641449084722986,1,1,OK,474896.0
4329,15,3,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
1598,3,1,1,27.657609983338904,1,1,2,86.10890076989597,2,2,ERROR,inf
3188,15,1,1,27.657609983338904,1,2,1,86.10890076989597,1,1,OK,127344.0
2168,15,1,2,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
1601,2,8,2,54.43476544836625,2,1,2,52.72917522291709,0,2,ERROR,inf
3369,15,1,1,27.657609983338904,1,1,2,86.10890076989597,0,2,ERROR,inf
1605,15,1,5,54.879437153846396,1,3,2,86.10890076989597,1,1,OK,157622.0
1607,15,1,1,27.657609983338904,1,3,2,19.03793317736223,1,1,ERROR,inf
1609,15,1,1,38.64173232381356,1,1,2,86.10890076989597,1,1,OK,99250.0
1610,4,1,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,493360.0
4394,15,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
1614,15,1,7,4.612115334241384,1,1,2,86.10890076989597,1,1,OK,304074.0
1616,15,1,16,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,688414.0
1617,2,6,2,54.434525525108654,2,1,2,52.72926839549723,0,2,ERROR,inf
1618,1,8,1,89.35223152842954,1,3,2,19.609614579634883,3,2,ERROR,inf
1619,6,1,1,27.352130819758724,0,1,1,100.0,3,2,ERROR,inf
1620,2,6,1,50.91226333208924,2,1,2,66.4130834312968,1,2,ERROR,inf
1621,6,3,1,39.95868041599033,0,2,2,19.14727504011976,2,1,ERROR,inf
1622,10,13,2,11.17514258002944,0,0,1,82.54328587298701,2,1,ERROR,inf
1623,1,16,1,64.78814781786977,0,2,2,87.53962978024495,0,1,ERROR,inf
1624,14,15,12,0.0,0,1,1,77.38319656392008,2,2,ERROR,inf
1625,3,4,1,13.867371570279275,3,0,1,68.61466436040314,0,1,ERROR,inf
1626,1,1,1,66.88333327446013,2,0,1,32.50258284410295,3,2,ERROR,inf
1627,7,6,2,100.0,0,2,1,37.47554298288891,0,1,ERROR,inf
1628,8,5,5,97.54210092348731,3,2,1,95.9976980681531,1,2,ERROR,inf
1629,3,12,12,56.79173567948611,1,0,2,31.501082837927065,2,2,ERROR,inf
1630,1,1,1,100.0,3,1,1,95.70129763250111,2,2,ERROR,inf
1631,4,1,1,69.20617479708719,3,0,2,80.39705317627065,3,2,ERROR,inf
1632,1,1,5,54.83926872573463,2,1,2,62.816321826254274,2,1,OK,1287020.0
1633,2,3,2,54.433985697779086,2,1,2,52.72947803380254,0,2,ERROR,inf
1635,13,1,1,27.657609983338904,2,1,2,86.10890076989597,1,2,ERROR,inf
1636,15,16,1,27.657609983338904,1,1,2,87.94210982024764,1,1,OK,611816.0
1637,15,3,1,96.98369354253799,1,1,2,86.10890076989597,1,1,OK,270058.0
1638,15,1,1,27.657609983338904,1,1,2,84.02311014565281,1,1,OK,99142.0
1640,15,1,1,18.438807309188764,1,2,2,86.10890076989597,1,1,OK,127230.0
1641,15,1,1,27.657609983338904,1,1,2,83.82401349780362,1,1,OK,99378.0
3755,15,1,10,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,432358.0
1643,4,1,1,27.657609983338904,1,0,2,86.10890076989597,1,1,ERROR,inf
3363,15,1,1,27.657609983338904,2,1,1,86.10890076989597,1,1,ERROR,inf
1646,15,2,1,27.657609983338904,2,3,2,86.10890076989597,1,2,ERROR,inf
2453,15,1,1,27.657609983338904,1,1,1,86.10890076989597,3,1,ERROR,inf
1648,15,1,1,27.657609983338904,1,1,2,27.20056060438465,1,1,OK,99310.0
1649,2,4,2,54.434165640222275,2,1,2,52.72940815436744,0,2,ERROR,inf
1650,13,5,16,71.04460315429306,0,3,1,96.81706528944885,2,2,ERROR,inf
1651,1,5,4,23.513465021124127,1,2,2,68.66917402376806,1,2,ERROR,inf
1652,1,9,16,79.32926636642893,1,3,2,52.0292771872638,2,1,ERROR,inf
1653,15,1,1,69.99632465424327,1,3,2,75.20456408273539,2,1,ERROR,inf
1654,1,1,6,61.457103784164026,2,1,1,82.51467577962504,3,1,ERROR,inf
1655,6,5,12,0.0,0,2,1,100.0,1,1,ERROR,inf
1656,2,1,2,54.51065967503419,3,0,2,62.020591919963955,2,2,ERROR,inf
1657,1,4,8,76.08865591683409,2,0,1,0.0,3,1,TIMEOUT,inf
1658,4,12,13,96.74007552208485,1,0,1,0.0,2,2,ERROR,inf
1659,10,2,16,76.95000119476316,0,0,1,44.93736158835877,2,2,ERROR,inf
1660,5,1,16,74.62435220479297,3,2,1,100.0,2,1,ERROR,inf
1661,8,1,16,42.90673745578475,2,0,1,20.78374542374736,3,2,ERROR,inf
1662,15,6,3,0.0,3,1,1,89.35313417065412,0,2,ERROR,inf
1663,13,1,4,58.18910575118088,0,2,1,94.09034987012133,3,2,ERROR,inf
1664,3,10,1,21.528184982417507,3,2,1,100.0,2,1,ERROR,inf
1665,2,8,2,54.43457051071947,2,1,2,52.729250925638425,0,2,ERROR,inf
1666,15,8,1,89.35223152842954,1,3,2,19.609614579634883,1,2,ERROR,inf
1667,7,1,7,96.24638843780797,0,1,1,53.01143125989909,1,2,ERROR,inf
1668,2,6,1,50.91226333208924,2,1,2,91.2168710458873,1,2,ERROR,inf
1669,4,3,16,39.95868041599033,0,2,2,67.71234558053163,3,2,ERROR,inf
1670,10,6,7,11.17514258002944,2,0,2,95.1555619892314,2,1,OK,520542.0
1671,1,16,2,64.78814781786977,0,1,2,100.0,1,1,ERROR,inf
1672,4,1,12,0.0,2,3,1,77.38319656392008,2,2,ERROR,inf
1673,7,5,4,100.0,2,0,2,55.95844693845934,2,1,OK,638814.0
1674,1,1,4,100.0,0,0,1,32.50258284410295,3,1,ERROR,inf
1675,7,6,5,56.40431064682255,2,0,2,37.47554298288891,3,1,OK,394634.0
1676,2,5,5,9.619519864721116,3,2,1,100.0,2,2,ERROR,inf
1677,3,2,12,100.0,2,0,2,31.501082837927065,0,1,ERROR,inf
1678,7,1,1,47.89782343275706,2,0,1,54.244854284071245,2,2,TIMEOUT,inf
1679,8,2,1,69.20617479708719,0,0,1,78.8554362689631,3,1,ERROR,inf
1680,15,1,2,54.83926872573463,2,0,2,71.95188428650594,2,2,TIMEOUT,inf
1681,2,6,2,54.43443555388707,2,1,2,52.72930333521477,0,2,ERROR,inf
1682,1,5,4,46.873636359540264,0,2,1,0.4680843513506727,2,1,ERROR,inf
1683,4,5,5,23.513465021124127,2,2,2,68.66917402376806,2,2,TIMEOUT,inf
1684,1,9,1,100.0,1,0,1,52.0292771872638,1,1,OK,1103666.0
1685,15,1,1,49.329780155678684,3,1,2,75.20456408273539,2,1,ERROR,inf
1686,2,10,6,61.457103784164026,2,1,2,36.48321183207515,3,1,TIMEOUT,inf
1687,6,4,12,76.2406639296109,2,2,1,18.428224052071872,2,1,OK,616132.0
1688,2,1,9,77.63604927259907,3,0,2,62.020591919963955,1,2,ERROR,inf
1689,15,5,2,76.08865591683409,0,3,2,100.0,3,1,ERROR,inf
1690,4,16,16,96.74007552208485,1,0,1,58.84784554284877,2,1,ERROR,inf
1691,10,2,16,76.95000119476316,1,0,1,52.51840096025213,0,2,ERROR,inf
1692,5,1,2,74.62435220479297,2,1,1,61.691405341120365,1,1,ERROR,inf
1693,8,1,2,42.90673745578475,3,3,1,20.78374542374736,3,2,ERROR,inf
1694,15,1,3,67.47684018024552,3,3,2,89.35313417065412,3,2,ERROR,inf
1695,13,16,6,58.18910575118088,0,2,1,94.09034987012133,3,2,ERROR,inf
1696,3,15,6,21.528184982417507,3,2,1,3.9145731936287675,2,1,ERROR,inf
1697,2,3,2,54.43413190101416,2,1,2,52.72942125676154,0,2,ERROR,inf
1698,1,8,1,89.35223152842954,1,0,2,19.609614579634883,2,2,ERROR,inf
1699,1,1,1,100.0,0,1,1,53.01143125989909,3,2,ERROR,inf
1700,2,6,1,50.91226333208924,3,1,2,66.4130834312968,1,2,ERROR,inf
1701,4,3,1,39.95868041599033,0,2,2,67.71234558053163,1,2,ERROR,inf
1702,2,13,7,11.17514258002944,2,0,2,10.869662829775578,2,1,OK,591548.0
1703,1,16,11,64.78814781786977,0,2,2,87.53962978024495,2,1,ERROR,inf
1704,2,5,12,0.0,2,3,1,77.38319656392008,0,1,ERROR,inf
1705,7,5,4,38.172045490385706,2,0,2,55.95844693845934,2,1,OK,638840.0
1706,1,1,4,49.6900197865719,2,0,1,32.50258284410295,3,1,ERROR,inf
1707,7,2,5,56.40431064682255,2,3,1,37.47554298288891,3,1,ERROR,inf
1708,2,5,5,28.893716749210963,3,2,1,8.326411819707724,1,1,ERROR,inf
1709,3,1,1,100.0,2,0,1,35.554014011599754,3,1,ERROR,inf
1710,1,1,1,21.368445000216507,3,0,1,69.65794531865491,2,2,ERROR,inf
1711,8,1,1,69.20617479708719,3,3,1,80.39705317627065,3,1,ERROR,inf
1712,15,3,2,54.83926872573463,2,1,2,62.816321826254274,1,1,ERROR,inf
1713,2,4,2,54.43423311863847,2,1,2,52.72938194957928,0,2,ERROR,inf
1714,15,1,1,27.657609983338904,1,1,2,90.79893357046217,1,1,OK,99352.0
1715,15,1,1,27.657609983338904,1,1,2,16.943183910754655,2,1,ERROR,inf
3257,15,1,3,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,133242.0
4414,15,1,6,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,261452.0
1718,15,1,1,70.26049654632243,1,1,2,86.10890076989597,1,1,OK,99394.0
1719,15,1,1,92.84539856613534,1,1,2,86.10890076989597,1,1,OK,99296.0
4275,15,1,4,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,175982.0
3733,15,11,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
1723,15,1,1,27.657609983338904,1,1,2,33.81539258042232,1,1,OK,99268.0
4423,15,8,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611804.0
1726,15,1,6,27.657609983338904,0,1,2,79.82359572982695,1,1,ERROR,inf
1727,15,7,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
3742,15,6,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
1729,2,8,2,54.43446085829318,2,1,2,52.72929350841922,0,2,ERROR,inf
1730,15,1,1,29.07485084944445,1,0,2,87.20801004002848,0,1,ERROR,inf
1731,15,1,1,27.956688145741555,2,0,2,86.10890076989597,1,1,ERROR,inf
1732,15,2,1,27.657609983338904,1,1,2,88.17175293579947,3,1,ERROR,inf
1733,10,1,1,27.657609983338904,1,1,2,83.47300890257846,1,1,OK,175942.0
1734,10,1,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
1735,15,1,1,27.657609983338904,1,3,2,85.71595180883727,1,1,ERROR,inf
1736,15,1,2,27.657609983338904,3,2,2,98.35638740097423,1,1,ERROR,inf
1737,15,1,1,20.40989991956202,3,1,2,86.10890076989597,1,1,ERROR,inf
1738,15,1,1,32.312848601641974,2,1,2,86.10890076989597,1,1,ERROR,inf
1739,15,1,1,46.78252779407075,1,1,2,86.10890076989597,1,1,OK,99180.0
1740,15,1,1,27.657609983338904,3,2,2,90.6566190785896,1,1,ERROR,inf
1742,15,1,1,47.298764289354565,1,1,2,86.10890076989597,0,1,ERROR,inf
1743,15,1,1,12.888109877200343,1,1,2,86.10890076989597,1,1,OK,99136.0
1745,2,6,2,54.43438494507493,2,1,2,52.729322988805905,0,2,ERROR,inf
1746,1,5,16,71.04460315429306,0,3,1,76.74262160432953,1,2,ERROR,inf
1747,1,2,5,23.513465021124127,3,2,2,68.66917402376806,1,2,ERROR,inf
1748,15,9,12,100.0,1,0,1,52.0292771872638,3,1,ERROR,inf
1749,15,1,1,69.99632465424327,2,3,1,75.20456408273539,2,1,OK,140504.0
1750,1,10,16,8.942398117796191,2,3,1,12.25871754094654,3,1,ERROR,inf
1751,6,4,12,100.0,1,2,1,71.1529638695404,2,1,ERROR,inf
1752,1,1,2,25.92575263512429,3,0,1,62.020591919963955,2,2,ERROR,inf
1753,1,3,1,76.08865591683409,1,3,2,95.21116887849546,3,1,ERROR,inf
1754,4,12,13,96.74007552208485,3,0,1,58.84784554284877,2,2,ERROR,inf
1755,2,16,16,68.77305931834736,0,0,1,52.51840096025213,0,2,ERROR,inf
1756,5,1,2,74.62435220479297,0,2,1,66.15234229869405,1,1,ERROR,inf
1757,8,2,2,86.23856542011687,2,3,1,20.78374542374736,2,1,OK,262510.0
1758,15,4,3,67.47684018024552,3,0,1,89.35313417065412,0,2,ERROR,inf
1759,13,10,8,58.18910575118088,0,2,2,94.09034987012133,3,1,ERROR,inf
1760,3,15,1,21.528184982417507,3,2,1,100.0,2,1,ERROR,inf
1761,2,3,2,54.434214140333914,2,1,2,52.729389319675946,0,2,ERROR,inf
2468,15,1,6,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
1765,15,6,1,27.657609983338904,1,1,2,62.7866758192013,1,1,OK,526170.0
1766,15,1,1,27.657609983338904,1,1,2,38.872226802923834,1,2,TIMEOUT,inf
4266,15,1,1,27.657609983338904,1,2,2,86.10890076989597,3,1,ERROR,inf
1769,15,10,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,611694.0
4048,15,1,1,27.657609983338904,1,0,2,86.10890076989597,1,2,TIMEOUT,inf
